#,Date-Time (PST/PDT),Ch: 1 - Differential Pressure   (psi),Ch: 2 - Absolute Pressure   (psi),Ch: 3 - Temperature   (°F ),Water Level   (ft),Barometric Pressure   (psi)
5063,07/04/2022 04:31:40,0.1662,11.7938,46.93,0.6901,11.6275
5064,07/04/2022 04:46:40,0.1640,11.7920,46.75,0.6849,11.6280
5065,07/04/2022 05:01:40,0.1662,11.7938,46.57,0.6899,11.6277
5066,07/04/2022 05:16:40,0.1666,11.7938,46.57,0.6909,11.6272
5067,07/04/2022 05:31:40,0.1660,11.7935,46.39,0.6895,11.6275
5068,07/04/2022 05:46:40,0.1677,11.7976,46.21,0.6936,11.6299
5069,07/04/2022 06:01:40,0.1673,11.7976,46.21,0.6925,11.6303
5070,07/04/2022 06:16:40,0.1652,11.7980,46.03,0.6878,11.6328
5071,07/04/2022 06:31:40,0.1674,11.7999,45.85,0.6928,11.6325
5072,07/04/2022 06:46:40,0.1643,11.7969,45.85,0.6857,11.6326
5073,07/04/2022 07:01:40,0.1659,11.7969,45.85,0.6893,11.6310
5074,07/04/2022 07:16:40,0.1667,11.7984,45.85,0.6911,11.6317
5075,07/04/2022 07:31:40,0.1681,11.8006,45.85,0.6945,11.6325
5076,07/04/2022 07:46:40,0.1684,11.8013,45.85,0.6952,11.6329
5077,07/04/2022 08:01:40,0.1704,11.8043,45.85,0.6996,11.6339
5078,07/04/2022 08:16:40,0.1657,11.8013,45.85,0.6888,11.6357
5079,07/04/2022 08:31:40,0.1703,11.8065,45.85,0.6993,11.6362
5080,07/04/2022 08:46:40,0.1687,11.8061,46.03,0.6957,11.6374
5081,07/04/2022 09:01:40,0.1671,11.8046,46.03,0.6920,11.6375
5082,07/04/2022 09:16:40,0.1668,11.8042,46.21,0.6914,11.6374
5083,07/04/2022 09:31:40,0.1669,11.8045,46.39,0.6915,11.6377
5084,07/04/2022 09:46:40,0.1670,11.8045,46.39,0.6919,11.6375
5085,07/04/2022 10:01:40,0.1676,11.8056,46.57,0.6933,11.6380
5086,07/04/2022 10:16:40,0.1674,11.8059,46.75,0.6927,11.6386
5087,07/04/2022 10:31:40,0.1673,11.8055,46.93,0.6925,11.6383
5088,07/04/2022 10:46:40,0.1639,11.8022,47.11,0.6848,11.6383
5089,07/04/2022 11:01:40,0.1661,11.8043,47.47,0.6897,11.6383
5090,07/04/2022 11:16:40,0.1679,11.8061,47.65,0.6938,11.6383
5091,07/04/2022 11:31:40,0.1701,11.8097,48.00,0.6991,11.6396
5092,07/04/2022 11:46:40,0.1698,11.8082,48.36,0.6983,11.6384
5093,07/04/2022 12:01:40,0.1688,11.8070,48.54,0.6960,11.6383
5094,07/04/2022 12:16:40,0.1693,11.8062,48.89,0.6971,11.6370
5095,07/04/2022 12:31:40,0.1682,11.8069,49.25,0.6946,11.6387
5096,07/04/2022 12:46:40,0.1676,11.8053,49.60,0.6934,11.6377
5097,07/04/2022 13:01:40,0.1667,11.8041,50.14,0.6912,11.6374
5098,07/04/2022 13:16:40,0.1648,11.7992,50.67,0.6870,11.6343
5099,07/04/2022 13:31:40,0.1698,11.8046,51.20,0.6984,11.6348
5100,07/04/2022 13:46:40,0.1675,11.8038,51.55,0.6932,11.6362
5101,07/04/2022 14:01:40,0.1663,11.8025,52.07,0.6904,11.6362
5102,07/04/2022 14:16:40,0.1662,11.8032,52.43,0.6902,11.6370
5103,07/04/2022 14:31:40,0.1710,11.8060,52.78,0.7012,11.6351
5104,07/04/2022 14:46:40,0.1652,11.8027,52.95,0.6877,11.6375
5105,07/04/2022 15:01:40,0.1686,11.8056,53.30,0.6957,11.6370
5106,07/04/2022 15:16:40,0.1676,11.8033,53.65,0.6934,11.6357
5107,07/04/2022 15:31:40,0.1673,11.8021,53.82,0.6928,11.6348
5108,07/04/2022 15:46:40,0.1724,11.8076,54.00,0.7044,11.6352
5109,07/04/2022 16:01:40,0.1653,11.7991,54.17,0.6881,11.6338
5110,07/04/2022 16:16:40,0.1638,11.7976,54.17,0.6847,11.6338
5111,07/04/2022 16:31:40,0.1732,11.8050,54.17,0.7064,11.6317
5112,07/04/2022 16:46:40,0.1643,11.7961,54.17,0.6857,11.6319
5113,07/04/2022 17:01:40,0.1671,11.7998,54.17,0.6922,11.6328
5114,07/04/2022 17:16:40,0.1704,11.8028,54.17,0.7000,11.6323
5115,07/04/2022 17:31:40,0.1670,11.7995,54.00,0.6921,11.6325
5116,07/04/2022 17:46:40,0.1650,11.7988,54.00,0.6874,11.6338
5117,07/04/2022 18:01:40,0.1654,11.7988,54.00,0.6884,11.6333
5118,07/04/2022 18:16:40,0.1663,11.7988,54.00,0.6904,11.6325
5119,07/04/2022 18:31:40,0.1656,11.7995,54.00,0.6888,11.6339
5120,07/04/2022 18:46:40,0.1689,11.8029,53.82,0.6965,11.6339
5121,07/04/2022 19:01:40,0.1665,11.8021,53.82,0.6908,11.6357
5122,07/04/2022 19:16:40,0.1667,11.8018,53.65,0.6914,11.6351
5123,07/04/2022 19:31:40,0.1695,11.8059,53.48,0.6978,11.6364
5124,07/04/2022 19:46:40,0.1642,11.8026,53.30,0.6855,11.6384
5125,07/04/2022 20:01:40,0.1664,11.8067,53.13,0.6906,11.6403
5126,07/04/2022 20:16:40,0.1655,11.8071,52.95,0.6886,11.6416
5127,07/04/2022 20:31:40,0.1652,11.8090,52.78,0.6879,11.6438
5128,07/04/2022 20:46:40,0.1639,11.8094,52.60,0.6848,11.6455
5129,07/04/2022 21:01:40,0.1615,11.8083,52.43,0.6793,11.6468
5130,07/04/2022 21:16:40,0.1669,11.8136,52.07,0.6917,11.6467
5131,07/04/2022 21:31:40,0.1656,11.8140,51.90,0.6887,11.6484
5132,07/04/2022 21:46:40,0.1654,11.8159,51.72,0.6883,11.6504
5133,07/04/2022 22:01:40,0.1608,11.8130,51.37,0.6777,11.6522
5134,07/04/2022 22:16:40,0.1643,11.8178,51.20,0.6858,11.6535
5135,07/04/2022 22:31:40,0.1659,11.8201,50.84,0.6894,11.6542
5136,07/04/2022 22:46:40,0.1620,11.8154,50.67,0.6805,11.6533
5137,07/04/2022 23:01:40,0.1646,11.8180,50.49,0.6865,11.6533
5138,07/04/2022 23:16:40,0.1637,11.8166,50.14,0.6843,11.6529
5139,07/04/2022 23:31:40,0.1672,11.8214,49.96,0.6924,11.6542
5140,07/04/2022 23:46:40,0.1685,11.8226,49.78,0.6954,11.6541
5141,07/05/2022 00:01:40,0.1661,11.8178,49.60,0.6898,11.6518
5142,07/05/2022 00:16:40,0.1659,11.8186,49.25,0.6893,11.6528
5143,07/05/2022 00:31:40,0.1655,11.8183,49.07,0.6885,11.6528
5144,07/05/2022 00:46:40,0.1651,11.8187,48.89,0.6875,11.6536
5145,07/05/2022 01:01:40,0.1658,11.8199,48.72,0.6891,11.6541
5146,07/05/2022 01:16:40,0.1673,11.8228,48.72,0.6925,11.6555
5147,07/05/2022 01:31:40,0.1643,11.8195,48.54,0.6857,11.6552
5148,07/05/2022 01:46:40,0.1640,11.8192,48.36,0.6849,11.6552
5149,07/05/2022 02:01:40,0.1657,11.8196,48.18,0.6888,11.6539
5150,07/05/2022 02:16:40,0.1699,11.8240,48.18,0.6987,11.6541
5151,07/05/2022 02:31:40,0.1659,11.8193,48.00,0.6894,11.6533
5152,07/05/2022 02:46:40,0.1684,11.8212,47.82,0.6951,11.6528
5153,07/05/2022 03:01:40,0.1666,11.8179,47.65,0.6909,11.6513
5154,07/05/2022 03:16:40,0.1664,11.8171,47.65,0.6905,11.6507
5155,07/05/2022 03:31:40,0.1666,11.8161,47.47,0.6911,11.6494
5156,07/05/2022 03:46:40,0.1659,11.8139,47.47,0.6893,11.6480
5157,07/05/2022 04:01:40,0.1678,11.8157,47.29,0.6936,11.6480
5158,07/05/2022 04:16:40,0.1682,11.8172,47.29,0.6947,11.6490
5159,07/05/2022 04:31:40,0.1656,11.8157,47.29,0.6886,11.6502
5160,07/05/2022 04:46:40,0.1666,11.8169,47.11,0.6909,11.6503
5161,07/05/2022 05:01:40,0.1690,11.8198,47.11,0.6964,11.6509
5162,07/05/2022 05:16:40,0.1676,11.8210,46.93,0.6933,11.6533
5163,07/05/2022 05:31:40,0.1682,11.8217,46.93,0.6947,11.6535
5164,07/05/2022 05:46:40,0.1638,11.8188,46.93,0.6845,11.6549
5165,07/05/2022 06:01:40,0.1700,11.8251,46.75,0.6987,11.6551
5166,07/05/2022 06:16:40,0.1722,11.8280,46.75,0.7038,11.6558
5167,07/05/2022 06:31:40,0.1695,11.8262,46.57,0.6976,11.6567
5168,07/05/2022 06:46:40,0.1671,11.8218,46.57,0.6922,11.6547
5169,07/05/2022 07:01:40,0.1676,11.8233,46.57,0.6932,11.6557
5170,07/05/2022 07:16:40,0.1677,11.8240,46.57,0.6936,11.6562
5171,07/05/2022 07:31:40,0.1677,11.8240,46.57,0.6936,11.6562
5172,07/05/2022 07:46:40,0.1682,11.8247,46.57,0.6946,11.6565
5173,07/05/2022 08:01:40,0.1701,11.8273,46.75,0.6991,11.6571
5174,07/05/2022 08:16:40,0.1604,11.8170,46.75,0.6767,11.6565
5175,07/05/2022 08:31:40,0.1674,11.8246,46.93,0.6927,11.6573
5176,07/05/2022 08:46:40,0.1687,11.8239,46.93,0.6957,11.6552
5177,07/05/2022 09:01:40,0.1646,11.8184,47.11,0.6863,11.6538
5178,07/05/2022 09:16:40,0.1681,11.8216,47.29,0.6945,11.6535
5179,07/05/2022 09:31:40,0.1686,11.8205,47.47,0.6956,11.6519
5180,07/05/2022 09:46:40,0.1701,11.8208,47.65,0.6990,11.6507
5181,07/05/2022 10:01:40,0.1653,11.8160,47.82,0.6879,11.6507
5182,07/05/2022 10:16:40,0.1691,11.8178,48.00,0.6967,11.6487
5183,07/05/2022 10:31:40,0.1758,11.8229,48.36,0.7121,11.6471
5184,07/05/2022 10:46:40,0.1683,11.8147,48.72,0.6949,11.6464
5185,07/05/2022 11:01:40,0.1696,11.8161,49.07,0.6978,11.6465
5186,07/05/2022 11:16:40,0.1714,11.8160,49.43,0.7020,11.6446
5187,07/05/2022 11:31:40,0.1685,11.8130,49.78,0.6954,11.6445
5188,07/05/2022 11:46:40,0.1692,11.8125,50.31,0.6969,11.6433
5189,07/05/2022 12:01:40,0.1660,11.8088,50.67,0.6896,11.6428
5190,07/05/2022 12:16:40,0.1671,11.8105,51.20,0.6922,11.6433
5191,07/05/2022 12:31:40,0.1689,11.8115,51.37,0.6964,11.6426
5192,07/05/2022 12:46:40,0.1675,11.8107,51.72,0.6932,11.6432
5193,07/05/2022 13:01:40,0.1678,11.8096,51.90,0.6939,11.6417
5194,07/05/2022 13:16:40,0.1649,11.8051,52.25,0.6872,11.6401
5195,07/05/2022 13:31:40,0.1716,11.8116,52.60,0.7026,11.6400
5196,07/05/2022 13:46:40,0.1643,11.8027,52.95,0.6857,11.6384
5197,07/05/2022 14:01:40,0.1695,11.8044,53.48,0.6977,11.6349
5198,07/05/2022 14:16:40,0.1675,11.8002,54.00,0.6931,11.6327
5199,07/05/2022 14:31:40,0.1693,11.8001,54.35,0.6973,11.6309
5200,07/05/2022 14:46:40,0.1638,11.7956,54.70,0.6846,11.6319
5201,07/05/2022 15:01:40,0.1687,11.8000,55.04,0.6959,11.6313
5202,07/05/2022 15:16:40,0.1646,11.7962,55.39,0.6866,11.6316
5203,07/05/2022 15:31:40,0.1685,11.7983,55.74,0.6955,11.6299
5204,07/05/2022 15:46:40,0.1708,11.7998,55.74,0.7009,11.6290
5205,07/05/2022 16:01:40,0.1650,11.7935,55.91,0.6874,11.6285
5206,07/05/2022 16:16:40,0.1719,11.7994,55.91,0.7033,11.6275
5207,07/05/2022 16:31:40,0.1591,11.7883,55.91,0.6738,11.6293
5208,07/05/2022 16:46:40,0.1670,11.7953,56.09,0.6922,11.6283
5209,07/05/2022 17:01:40,0.1667,11.7931,56.09,0.6914,11.6264
5210,07/05/2022 17:16:40,0.1673,11.7931,56.09,0.6928,11.6258
5211,07/05/2022 17:31:40,0.1660,11.7924,56.09,0.6897,11.6264
5212,07/05/2022 17:46:40,0.1608,11.7865,56.09,0.6778,11.6256
5213,07/05/2022 18:01:40,0.1651,11.7894,56.09,0.6876,11.6243
5214,07/05/2022 18:16:40,0.1639,11.7887,56.09,0.6849,11.6248
5215,07/05/2022 18:31:40,0.1642,11.7916,56.09,0.6857,11.6274
5216,07/05/2022 18:46:40,0.1607,11.7883,55.91,0.6775,11.6277
5217,07/05/2022 19:01:40,0.1632,11.7924,55.74,0.6832,11.6293
5218,07/05/2022 19:16:40,0.1660,11.7946,55.74,0.6897,11.6287
5219,07/05/2022 19:31:40,0.1635,11.7951,55.56,0.6839,11.6316
5220,07/05/2022 19:46:40,0.1615,11.7940,55.39,0.6794,11.6325
5221,07/05/2022 20:01:40,0.1624,11.7966,55.22,0.6815,11.6342
5222,07/05/2022 20:16:40,0.1649,11.7992,55.04,0.6872,11.6343
5223,07/05/2022 20:31:40,0.1606,11.7952,54.87,0.6773,11.6346
5224,07/05/2022 20:46:40,0.1628,11.7986,54.70,0.6823,11.6358
5225,07/05/2022 21:01:40,0.1616,11.7975,54.52,0.6795,11.6359
5226,07/05/2022 21:16:40,0.1655,11.8042,54.17,0.6887,11.6387
5227,07/05/2022 21:31:40,0.1639,11.8046,54.00,0.6849,11.6407
5228,07/05/2022 21:46:40,0.1626,11.8084,53.65,0.6819,11.6458
5229,07/05/2022 22:01:40,0.1642,11.8125,53.48,0.6856,11.6483
5230,07/05/2022 22:16:40,0.1636,11.8129,53.30,0.6842,11.6493
5231,07/05/2022 22:31:40,0.1637,11.8145,52.95,0.6845,11.6507
5232,07/05/2022 22:46:40,0.1651,11.8141,52.78,0.6877,11.6490
5233,07/05/2022 23:01:40,0.1635,11.8142,52.43,0.6839,11.6507
5234,07/05/2022 23:16:40,0.1634,11.8132,52.25,0.6838,11.6497
5235,07/05/2022 23:31:40,0.1621,11.8125,51.90,0.6806,11.6504
5236,07/05/2022 23:46:40,0.1614,11.8126,51.55,0.6791,11.6512
5237,07/06/2022 00:01:40,0.1648,11.8159,51.37,0.6868,11.6512
5238,07/06/2022 00:16:40,0.1630,11.8153,51.02,0.6826,11.6523
5239,07/06/2022 00:31:40,0.1648,11.8150,50.84,0.6869,11.6502
5240,07/06/2022 00:46:40,0.1652,11.8158,50.49,0.6878,11.6506
5241,07/06/2022 01:01:40,0.1656,11.8155,50.31,0.6887,11.6499
5242,07/06/2022 01:16:40,0.1624,11.8126,49.96,0.6814,11.6502
5243,07/06/2022 01:31:40,0.1680,11.8167,49.78,0.6942,11.6487
5244,07/06/2022 01:46:40,0.1669,11.8149,49.60,0.6917,11.6480
5245,07/06/2022 02:01:40,0.1636,11.8109,49.43,0.6841,11.6473
5246,07/06/2022 02:16:40,0.1646,11.8128,49.25,0.6864,11.6481
5247,07/06/2022 02:31:40,0.1624,11.8113,49.25,0.6814,11.6489
5248,07/06/2022 02:46:40,0.1661,11.8146,49.07,0.6898,11.6486
5249,07/06/2022 03:01:40,0.1656,11.8128,48.89,0.6886,11.6473
5250,07/06/2022 03:16:40,0.1646,11.8110,48.72,0.6865,11.6464
5251,07/06/2022 03:31:40,0.1648,11.8118,48.72,0.6868,11.6470
5252,07/06/2022 03:46:40,0.1683,11.8159,48.54,0.6949,11.6475
5253,07/06/2022 04:01:40,0.1671,11.8155,48.36,0.6921,11.6484
5254,07/06/2022 04:16:40,0.1653,11.8137,48.18,0.6880,11.6484
5255,07/06/2022 04:31:40,0.1672,11.8152,48.18,0.6924,11.6480
5256,07/06/2022 04:46:40,0.1663,11.8145,48.18,0.6903,11.6481
5257,07/06/2022 05:01:40,0.1656,11.8134,48.00,0.6885,11.6478
5258,07/06/2022 05:16:40,0.1636,11.8112,48.00,0.6841,11.6475
5259,07/06/2022 05:31:40,0.1673,11.8153,47.82,0.6925,11.6480
5260,07/06/2022 05:46:40,0.1676,11.8164,47.65,0.6932,11.6489
5261,07/06/2022 06:01:40,0.1666,11.8179,47.65,0.6909,11.6513
5262,07/06/2022 06:16:40,0.1683,11.8212,47.47,0.6949,11.6529
5263,07/06/2022 06:31:40,0.1673,11.8190,47.47,0.6925,11.6518
5264,07/06/2022 06:46:40,0.1650,11.8180,47.29,0.6874,11.6529
5265,07/06/2022 07:01:40,0.1653,11.8172,47.29,0.6880,11.6519
5266,07/06/2022 07:16:40,0.1674,11.8194,47.29,0.6928,11.6520
5267,07/06/2022 07:31:40,0.1678,11.8194,47.29,0.6938,11.6516
5268,07/06/2022 07:46:40,0.1622,11.8150,47.29,0.6809,11.6528
5269,07/06/2022 08:01:40,0.1690,11.8216,47.29,0.6965,11.6526
5270,07/06/2022 08:16:40,0.1610,11.8146,47.47,0.6780,11.6536
5271,07/06/2022 08:31:40,0.1680,11.8220,47.47,0.6943,11.6539
5272,07/06/2022 08:46:40,0.1629,11.8186,47.65,0.6825,11.6557
5273,07/06/2022 09:01:40,0.1675,11.8230,47.65,0.6930,11.6555
5274,07/06/2022 09:16:40,0.1703,11.8256,47.82,0.6996,11.6552
5275,07/06/2022 09:31:40,0.1672,11.8212,47.82,0.6924,11.6539
5276,07/06/2022 09:46:40,0.1686,11.8222,48.00,0.6955,11.6536
5277,07/06/2022 10:01:40,0.1669,11.8218,48.18,0.6916,11.6549
5278,07/06/2022 10:16:40,0.1669,11.8207,48.36,0.6916,11.6538
5279,07/06/2022 10:31:40,0.1646,11.8191,48.72,0.6864,11.6545
5280,07/06/2022 10:46:40,0.1641,11.8176,49.07,0.6852,11.6535
5281,07/06/2022 11:01:40,0.1672,11.8182,49.43,0.6924,11.6510
5282,07/06/2022 11:16:40,0.1677,11.8174,49.78,0.6935,11.6497
5283,07/06/2022 11:31:40,0.1701,11.8188,50.14,0.6991,11.6487
5284,07/06/2022 11:46:40,0.1672,11.8158,50.49,0.6924,11.6486
5285,07/06/2022 12:01:40,0.1705,11.8194,50.84,0.7001,11.6489
5286,07/06/2022 12:16:40,0.1687,11.8156,51.20,0.6958,11.6470
5287,07/06/2022 12:31:40,0.1688,11.8159,51.72,0.6960,11.6471
5288,07/06/2022 12:46:40,0.1694,11.8139,52.25,0.6975,11.6445
5289,07/06/2022 13:01:40,0.1657,11.8097,52.78,0.6889,11.6441
5290,07/06/2022 13:16:40,0.1659,11.8078,53.30,0.6894,11.6419
5291,07/06/2022 13:31:40,0.1685,11.8095,53.82,0.6954,11.6410
5292,07/06/2022 13:46:40,0.1685,11.8072,54.17,0.6954,11.6387
5293,07/06/2022 14:01:40,0.1711,11.8096,54.70,0.7015,11.6386
5294,07/06/2022 14:16:40,0.1676,11.8047,55.22,0.6935,11.6371
5295,07/06/2022 14:31:40,0.1691,11.8042,55.74,0.6970,11.6351
5296,07/06/2022 14:46:40,0.1623,11.7968,56.09,0.6812,11.6345
5297,07/06/2022 15:01:40,0.1648,11.7989,56.43,0.6871,11.6341
5298,07/06/2022 15:16:40,0.1674,11.8003,56.78,0.6930,11.6329
5299,07/06/2022 15:31:40,0.1623,11.7965,57.12,0.6813,11.6342
5300,07/06/2022 15:46:40,0.1701,11.8035,57.30,0.6993,11.6333
5301,07/06/2022 16:01:40,0.1667,11.7972,57.47,0.6915,11.6304
5302,07/06/2022 16:16:40,0.1698,11.7986,57.47,0.6986,11.6288
5303,07/06/2022 16:31:40,0.1620,11.7923,57.64,0.6807,11.6303
5304,07/06/2022 16:46:40,0.1648,11.7938,57.64,0.6871,11.6290
5305,07/06/2022 17:01:40,0.1619,11.7923,57.64,0.6803,11.6304
5306,07/06/2022 17:16:40,0.1667,11.7960,57.64,0.6915,11.6293
5307,07/06/2022 17:31:40,0.1638,11.7923,57.64,0.6847,11.6285
5308,07/06/2022 17:46:40,0.1620,11.7909,57.64,0.6806,11.6288
5309,07/06/2022 18:01:40,0.1620,11.7909,57.64,0.6806,11.6288
5310,07/06/2022 18:16:40,0.1616,11.7909,57.64,0.6796,11.6293
5311,07/06/2022 18:31:40,0.1629,11.7931,57.64,0.6827,11.6301
5312,07/06/2022 18:46:40,0.1645,11.7964,57.47,0.6864,11.6319
5313,07/06/2022 19:01:40,0.1595,11.7927,57.47,0.6749,11.6332
5314,07/06/2022 19:16:40,0.1653,11.7998,57.30,0.6882,11.6345
5315,07/06/2022 19:31:40,0.1601,11.7965,57.12,0.6762,11.6364
5316,07/06/2022 19:46:40,0.1607,11.7984,56.95,0.6776,11.6377
5317,07/06/2022 20:01:40,0.1580,11.7959,56.78,0.6714,11.6378
5318,07/06/2022 20:16:40,0.1613,11.8000,56.60,0.6788,11.6387
5319,07/06/2022 20:31:40,0.1588,11.7996,56.43,0.6730,11.6409
5320,07/06/2022 20:46:40,0.1619,11.8034,56.09,0.6804,11.6415
5321,07/06/2022 21:01:40,0.1652,11.8097,55.91,0.6879,11.6445
5322,07/06/2022 21:16:40,0.1602,11.8068,55.56,0.6763,11.6467
5323,07/06/2022 21:31:40,0.1656,11.8131,55.39,0.6888,11.6475
5324,07/06/2022 21:46:40,0.1619,11.8121,55.22,0.6803,11.6502
5325,07/06/2022 22:01:40,0.1639,11.8158,54.87,0.6850,11.6519
5326,07/06/2022 22:16:40,0.1642,11.8167,54.52,0.6855,11.6525
5327,07/06/2022 22:31:40,0.1644,11.8182,54.17,0.6861,11.6538
5328,07/06/2022 22:46:40,0.1607,11.8142,54.00,0.6775,11.6535
5329,07/06/2022 23:01:40,0.1607,11.8172,53.65,0.6775,11.6565
5330,07/06/2022 23:16:40,0.1630,11.8195,53.30,0.6828,11.6565
5331,07/06/2022 23:31:40,0.1616,11.8182,52.95,0.6796,11.6565
5332,07/06/2022 23:46:40,0.1633,11.8200,52.78,0.6836,11.6567
5333,07/07/2022 00:01:40,0.1611,11.8201,52.43,0.6784,11.6590
5334,07/07/2022 00:16:40,0.1599,11.8191,52.25,0.6756,11.6591
5335,07/07/2022 00:31:40,0.1606,11.8206,51.90,0.6772,11.6600
5336,07/07/2022 00:46:40,0.1623,11.8218,51.72,0.6811,11.6594
5337,07/07/2022 01:01:40,0.1609,11.8204,51.37,0.6779,11.6594
5338,07/07/2022 01:16:40,0.1624,11.8252,51.20,0.6814,11.6628
5339,07/07/2022 01:31:40,0.1628,11.8238,50.84,0.6822,11.6610
5340,07/07/2022 01:46:40,0.1629,11.8235,50.67,0.6824,11.6606
5341,07/07/2022 02:01:40,0.1603,11.8213,50.31,0.6765,11.6610
5342,07/07/2022 02:16:40,0.1604,11.8210,50.14,0.6767,11.6606
5343,07/07/2022 02:31:40,0.1614,11.8222,49.96,0.6790,11.6607
5344,07/07/2022 02:46:40,0.1616,11.8240,49.78,0.6793,11.6625
5345,07/07/2022 03:01:40,0.1621,11.8263,49.43,0.6806,11.6642
5346,07/07/2022 03:16:40,0.1616,11.8245,49.25,0.6794,11.6629
5347,07/07/2022 03:31:40,0.1653,11.8286,49.07,0.6879,11.6634
5348,07/07/2022 03:46:40,0.1646,11.8283,48.89,0.6864,11.6636
5349,07/07/2022 04:01:40,0.1649,11.8302,48.72,0.6871,11.6652
5350,07/07/2022 04:16:40,0.1620,11.8284,48.54,0.6802,11.6664
5351,07/07/2022 04:31:40,0.1611,11.8288,48.36,0.6782,11.6677
5352,07/07/2022 04:46:40,0.1642,11.8314,48.18,0.6855,11.6671
5353,07/07/2022 05:01:40,0.1603,11.8288,48.00,0.6763,11.6686
5354,07/07/2022 05:16:40,0.1613,11.8314,47.82,0.6787,11.6702
5355,07/07/2022 05:31:40,0.1620,11.8333,47.65,0.6803,11.6713
5356,07/07/2022 05:46:40,0.1612,11.8330,47.47,0.6786,11.6718
5357,07/07/2022 06:01:40,0.1636,11.8367,47.47,0.6840,11.6731
5358,07/07/2022 06:16:40,0.1633,11.8371,47.29,0.6833,11.6738
5359,07/07/2022 06:31:40,0.1653,11.8400,47.29,0.6881,11.6747
5360,07/07/2022 06:46:40,0.1641,11.8397,47.11,0.6853,11.6755
5361,07/07/2022 07:01:40,0.1650,11.8412,47.11,0.6873,11.6761
5362,07/07/2022 07:16:40,0.1634,11.8408,46.93,0.6836,11.6774
5363,07/07/2022 07:31:40,0.1602,11.8379,46.93,0.6761,11.6777
5364,07/07/2022 07:46:40,0.1626,11.8405,46.75,0.6818,11.6779
5365,07/07/2022 08:01:40,0.1666,11.8449,46.75,0.6910,11.6783
5366,07/07/2022 08:16:40,0.1580,11.8371,46.93,0.6711,11.6792
5367,07/07/2022 08:31:40,0.1630,11.8445,46.93,0.6827,11.6815
5368,07/07/2022 08:46:40,0.1685,11.8504,46.93,0.6952,11.6819
5369,07/07/2022 09:01:40,0.1591,11.8404,47.11,0.6736,11.6813
5370,07/07/2022 09:16:40,0.1635,11.8444,47.29,0.6839,11.6809
5371,07/07/2022 09:31:40,0.1680,11.8484,47.47,0.6941,11.6805
5372,07/07/2022 09:46:40,0.1668,11.8484,47.47,0.6914,11.6816
5373,07/07/2022 10:01:40,0.1636,11.8447,47.82,0.6841,11.6811
5374,07/07/2022 10:16:40,0.1654,11.8458,48.00,0.6883,11.6803
5375,07/07/2022 10:31:40,0.1665,11.8479,48.36,0.6908,11.6813
5376,07/07/2022 10:46:40,0.1650,11.8478,48.72,0.6873,11.6828
5377,07/07/2022 11:01:40,0.1670,11.8470,49.07,0.6918,11.6800
5378,07/07/2022 11:16:40,0.1688,11.8499,49.43,0.6961,11.6810
5379,07/07/2022 11:31:40,0.1660,11.8439,49.78,0.6897,11.6779
5380,07/07/2022 11:46:40,0.1631,11.8419,50.31,0.6829,11.6789
5381,07/07/2022 12:01:40,0.1656,11.8426,50.67,0.6887,11.6770
5382,07/07/2022 12:16:40,0.1654,11.8421,51.20,0.6883,11.6767
5383,07/07/2022 12:31:40,0.1674,11.8446,51.72,0.6930,11.6771
5384,07/07/2022 12:46:40,0.1669,11.8441,52.25,0.6918,11.6771
5385,07/07/2022 13:01:40,0.1673,11.8428,52.78,0.6927,11.6755
5386,07/07/2022 13:16:40,0.1647,11.8394,53.30,0.6868,11.6747
5387,07/07/2022 13:31:40,0.1652,11.8360,53.82,0.6879,11.6708
5388,07/07/2022 13:46:40,0.1662,11.8380,54.52,0.6903,11.6718
5389,07/07/2022 14:01:40,0.1669,11.8397,55.04,0.6919,11.6728
5390,07/07/2022 14:16:40,0.1635,11.8355,55.56,0.6840,11.6721
5391,07/07/2022 14:31:40,0.1635,11.8328,56.09,0.6841,11.6693
5392,07/07/2022 14:46:40,0.1646,11.8328,56.43,0.6866,11.6681
5393,07/07/2022 15:01:40,0.1666,11.8352,56.95,0.6913,11.6686
5394,07/07/2022 15:16:40,0.1640,11.8314,57.30,0.6852,11.6674
5395,07/07/2022 15:31:40,0.1640,11.8328,57.64,0.6851,11.6689
5396,07/07/2022 15:46:40,0.1643,11.8317,57.82,0.6858,11.6674
5397,07/07/2022 16:01:40,0.1583,11.8257,58.16,0.6720,11.6674
5398,07/07/2022 16:16:40,0.1629,11.8272,58.16,0.6828,11.6642
5399,07/07/2022 16:31:40,0.1649,11.8309,58.16,0.6873,11.6660
5400,07/07/2022 16:46:40,0.1619,11.8279,58.16,0.6805,11.6660
5401,07/07/2022 17:01:40,0.1637,11.8294,58.16,0.6845,11.6657
5402,07/07/2022 17:16:40,0.1634,11.8301,58.16,0.6839,11.6667
5403,07/07/2022 17:31:40,0.1667,11.8353,58.16,0.6914,11.6686
5404,07/07/2022 17:46:40,0.1615,11.8276,57.99,0.6794,11.6661
5405,07/07/2022 18:01:40,0.1632,11.8298,57.99,0.6835,11.6665
5406,07/07/2022 18:16:40,0.1616,11.8268,57.99,0.6797,11.6652
5407,07/07/2022 18:31:40,0.1613,11.8280,57.82,0.6790,11.6667
5408,07/07/2022 18:46:40,0.1622,11.8306,57.64,0.6810,11.6684
5409,07/07/2022 19:01:40,0.1603,11.8291,57.64,0.6766,11.6689
